Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;SP_X;SP_Y;SP_Z;X;Y;Z;Counter;Temps_occurrence
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;4.9;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 188063)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;4.0;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 226041)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;6.0;4.0;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 290000)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.0;4.0;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 467891)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.4;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 530813)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 562794)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;4.9;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 594773)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;4.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 628753)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;4.4;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 676723)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;4.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 708703)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 772664)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 950175)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.1;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 51, 978164)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 11927)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;1.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 138568)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;2.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 202771)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;3.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 282344)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 379288)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.4;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 442245)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 481221)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.9;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 577237)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;5.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 623209)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;5.3;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 881050)]
false;true;false;false;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;5.3;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 897039)]
false;true;false;false;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;3.0;4.5;5.3;13;[datetime.datetime(2020, 8, 24, 13, 3, 52, 912029)]
false;true;false;false;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;3.0;4.5;5.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 25959)]
false;true;false;false;true;false;true;false;false;true;true;false;false;false;3.0;4.5;0.0;3.0;4.5;5.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 90919)]
false;true;false;false;true;false;true;false;false;true;true;false;false;false;3.0;4.5;0.0;3.0;4.5;4.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 103911)]
false;true;false;false;true;false;true;false;false;true;true;false;false;false;3.0;4.5;0.0;3.0;4.5;3.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 153880)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;2.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 200851)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;1.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 303787)]
true;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 430709)]
true;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 53, 678088)]
false;false;false;false;true;false;true;false;false;true;false;true;false;true;3.0;4.5;0.0;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 55, 646254)]
true;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;13;[datetime.datetime(2020, 8, 24, 13, 3, 55, 905443)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 55, 922433)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.5;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 55, 956412)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 83333)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 116313)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 149292)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 187269)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.3;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 298199)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.3;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 330179)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 363160)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 396139)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 460100)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.3;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 492080)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 524061)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 556283)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 588264)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 56, 732174)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 10004)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;1.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 249934)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;2.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 320894)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 380857)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 509777)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.4;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 622706)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.4;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 644693)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 691664)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 964496)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.9;14;[datetime.datetime(2020, 8, 24, 13, 3, 57, 984483)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 96555)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 194493)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 225475)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;2.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 257455)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;1.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 339405)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 466325)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 499306)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;5.3;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 645214)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 678196)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;7.0;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 711175)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;6.0;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 807116)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.0;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 58, 973013)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.4;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 52884)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;5.0;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 85864)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.9;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 119844)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.0;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 151824)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.4;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 184803)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;4.0;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 215785)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;0.0;3.0;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 279744)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.0;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 521595)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 667506)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;1.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 764444)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;2.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 828404)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;3.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 898361)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;4.4;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 929343)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;5.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 962322)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;6.0;14;[datetime.datetime(2020, 8, 24, 13, 3, 59, 995301)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;7.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 75252)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;7.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 153205)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;8.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 165934)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;9.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 309844)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;9.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 709597)]
false;true;false;false;true;false;true;false;false;true;true;false;true;true;3.0;3.0;10.0;3.1;3.1;9.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 726586)]
false;true;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 742576)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 760565)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 855511)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;9.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 919471)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;8.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 0, 952450)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;7.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 15412)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;6.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 95634)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;5.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 126264)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 161242)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;3.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 224335)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;2.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 257315)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;1.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 351834)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 496404)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;3.1;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 512394)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;3.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 622236)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 773493)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;4.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 839452)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 903411)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 950383)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.9;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 1, 968372)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.3;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 2351)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.3;5.3;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 34332)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 66311)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 148260)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 273182)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 513034)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 529025)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;1.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 753884)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;2.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 817846)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 2, 914785)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 27716)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.4;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 122657)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.4;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 154638)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 187617)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 492428)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.9;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 515414)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 629343)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 729281)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 745272)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 762261)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;2.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 809232)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;1.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 3, 874192)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 2112)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.4;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 34092)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 146023)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.0;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 179002)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 322914)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;6.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 354898)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 514807)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.4;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 584764)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 618550)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.9;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 649530)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 682511)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.4;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 731987)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 762968)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;3.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 4, 794947)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.0;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 41796)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;0.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 203696)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;1.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 269655)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;2.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 333614)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;3.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 397575)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;4.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 428556)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;5.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 477526)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;6.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 541486)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;7.0;14;[datetime.datetime(2020, 8, 24, 13, 4, 5, 573467)]
