Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59043771822
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59043803803
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59043868762
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59043899744
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044012674
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044142594
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044174573
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044286506
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044318486
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044477905
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044542851
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044590822
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044632798
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044649786
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044683765
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044714745
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044747725
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044795344
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59044923265
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045163005
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045402857
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045469813
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045531776
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045675686
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59045772627
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59045810603
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59045842584
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59046147548
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59046165537
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59046277466
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59046387399
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59046404386
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59046452358
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59046549297
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59046661310
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59046676300
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046788231
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046821210
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046854003
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046885983
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046923961
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59046987920
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59047165811
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59047228733
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59047260714
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047292693
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047326673
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047374643
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047406623
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047470584
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047648095
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047676084
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047709847
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047836488
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047900691
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59047980264
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048077208
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048140165
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048179141
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048275157
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048321129
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59048578970
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59048594959
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59048609949
false;true;false;false;true;false;true;false;false;true;true;false;true;false;59048723879
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59048788839
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59048801831
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59048851800
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59048898771
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59049001707
true;false;false;false;true;false;true;false;false;true;false;false;false;false;59049128629
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59049376008
false;false;false;false;true;false;true;false;false;true;false;true;false;true;59051344174
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59051603363
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051620353
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051654332
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051781253
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051814233
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051847212
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051885189
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59051996119
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052028099
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052061080
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052094059
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052158020
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052190000
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052221981
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052254203
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052286184
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052430094
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052707924
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59052947854
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59053018814
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59053078777
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59053207697
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59053320626
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59053342613
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59053389584
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59053662416
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59053682403
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59053794475
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59053892413
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59053923395
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59053955375
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054037325
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054164245
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054197226
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054343134
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054376116
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054409095
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054505036
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054670933
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054750804
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054783784
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054817764
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054849744
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054882723
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054913705
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59054977664
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055219515
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055365426
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055462364
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055526324
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055596281
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055627263
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055660242
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055693221
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055703172
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055751125
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055763854
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055763855
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59055763856
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59055763857
false;true;false;false;true;false;true;false;false;true;false;false;true;true;59055763858
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59055763859
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59055763860
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59055763861
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59055763862
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056703332
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056703554
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056724184
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056759162
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056759163
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056759164
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056759165
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794324
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794325
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794326
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794327
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794328
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794329
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794330
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59056794331
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057698271
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057702252
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057704231
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057746180
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771102
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771103
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771104
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771105
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771106
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59057771107
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59058705636
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59058720577
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59058752558
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59058785537
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59058790348
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59058790349
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59058790350
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59058790351
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59058790352
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59058790353
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59058790354
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59058790355
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059698032
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059702012
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059743943
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059776922
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059776923
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059776924
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059776925
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782684
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782685
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782686
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782687
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782688
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059782689
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59059792867
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060699716
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060701616
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060767575
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060767576
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795495
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795496
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795497
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795498
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795499
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795500
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795501
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59060795502
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59061751843
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59061776828
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59061790819
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59061790820
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061790821
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061790822
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061790823
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061790824
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061790825
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061791531
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061791532
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061791533
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061791534
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59061791535
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062698866
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062707854
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062773777
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062773778
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062773779
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062773780
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062780544
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062780545
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062780546
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062780547
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59062780548
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063704112
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063704113
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063785469
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063785470
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063785471
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063785472
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59063785473
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59063792639
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59063792640
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59064707427
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59064707428
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59064707429
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59064782323
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59064782324
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59064794255
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59064794256
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59064794257
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59064794258
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59064794259
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794260
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794261
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794262
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794263
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794264
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59064794265
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59065789768
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59065853729
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59065886712
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59065902702
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59065936681
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066066601
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066242122
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066306591
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066339571
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066467874
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066537831
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066603789
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066715719
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066781680
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066813660
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066910600
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59066943580
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59067215411
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59067231400
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59067247390
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59067360320
false;true;false;false;true;false;true;false;false;true;true;false;true;false;59067397298
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59067420284
false;true;false;false;true;false;true;false;false;true;false;false;false;false;59067485243
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59067502234
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59067566194
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59067631159
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59067760077
true;false;false;false;true;false;true;false;false;true;false;false;false;false;59067775068
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59068001928
true;false;false;false;true;false;true;false;false;true;false;true;false;true;59069971098
false;false;false;false;true;false;true;false;false;true;false;true;false;true;59069989087
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59070212523
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070227423
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070259962
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070387442
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070420424
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070451404
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070484385
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070579830
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070630799
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070659781
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070756721
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59070891637
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071058533
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071301384
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071539160
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071604120
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071668083
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071700064
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071811663
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59071908009
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59071939988
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59071971970
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59072250098
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59072265799
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59072376917
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59072489847
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072506836
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072552844
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072665775
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072762716
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072778705
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072921621
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59072970590
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073001571
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073098511
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073130491
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073275402
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073340361
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073366345
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073398325
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073479275
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073501261
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073550231
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073789084
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59073949162
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074029111
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074093072
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074157032
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074189013
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074221992
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074252971
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074317932
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074387889
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074532800
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59074965466
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59074981455
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59074997446
false;true;false;false;true;false;true;false;false;true;false;false;true;true;59075030425
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59075047414
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59075111376
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075176336
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075209315
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075273275
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075306255
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075387205
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075421184
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075453164
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075517124
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075581085
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075725000
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075740990
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59075853265
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076000174
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076064134
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076128093
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076160074
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076192055
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076225034
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076272005
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076293992
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076340963
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076375941
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076506861
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076746712
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59076986406
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59077053362
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59077116323
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59077245245
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59077357176
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59077389156
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59077423135
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59077721203
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59077739192
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59077858119
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59077971049
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59077986039
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078036010
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078133669
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078243600
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078262588
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078374520
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078406500
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078535419
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078615369
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078747292
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078807110
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078840840
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078887826
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078920545
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078954524
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59078985503
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079049465
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079290079
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079417001
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079529931
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079596889
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079660849
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079694829
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079725809
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079805759
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079836741
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079901700
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59079943674
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59080068597
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59080482599
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59080498591
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59080610197
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080674158
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080723128
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080788088
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080852048
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080885027
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080917515
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59080997464
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081026447
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081120389
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081264300
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59081282289
